"id","c1a","c1b","c1c","c1d","c1e","c1f","c1g","c1h","c1i","c1j","c1k","c1l","c1m","c1n","c1o","c1p","c1q","c1r","d1a","d1b","d1c","d1d","d1e","d1f","d1g","e1a","e1b","e1c","e1d","e1e","e1f","e1g","e1h","e1i","e1j","f1a","f1b","f1c","f1d","f1e","f1f","f1g","f2a1","f2b1","f2c1","f2d1","f2e1","f2f1","f2g1","f5a","f5b","f5c","f5d","h1a","h1b","h1c","h1d","h1e","h1f","h1g","h1h","h1i","h1j","h1k","h1l","h1m","h1n","h1o","h1p","education","near_03f","city","numBehaviors","cityRate"
1129,4,4,5,4,2,3,2,3,2,4,4,2,3,4,3,3,3,4,4,4,3,3,2,2,4,2,2,4,2,4,4,2,4,4,4,4,4,5,4,3,3,3,1,0,1,1,1,0,0,4,3,4,3,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,3,139.394028478,"Ramona",2,2.31849315068493
1130,4,4,4,4,1,1,1,5,1,1,4,1,3,3,2,1,1,1,4,4,5,1,3,3,3,0.481668244609925,1,5,1,1,5,1,5,5,5,5,5,5,5,5,5,5,1,0,1,0,1,0,0,5,5,5,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,6,286.523538045,"Ramona",1,2.31849315068493
1131,4,4,4,4,2,2,2,2,2,3,4,2,3,3,2,3,3,4,4,4,2,2,2,2,2,2,2,4,2,4,4,2,4,3,4,4,4,5,4,4,4,4,1,0,1,0,0,1,1,5,5,4,3,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,3,98.405069783,"Ramona",2,2.31849315068493
1133,5,5,5,5,1,2,4,2,1,5,5,1,3,3,2,5,1,4,5,3,1,2,1,1,4,4,2,2,2,5,4,2,4,2,4,4,4,4,4,4,4,4,1,1,1,1,0,1,1,5,2,4,4,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,2,129.047692128,"Ramona",3,2.31849315068493
1134,2,2,4,2,4,4,4,2,2,4,4,2,3,4,3,4,2,3,4,4,2,2,2,2,4,4,4,2,2,4,4,2,4,3,3,2,2,5,4,4,3,4,1,1,1,0,0,0,0,3,2,2,4,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,5,137.302717659,"Ramona",0,2.31849315068493
1137,3,3,4,4,2,3,4,3,3,2,4,2,4,4,2,4,1,3,5,4,1,4,1,1,5,4,4,5,3,4,5,1,5,5,4,5,5,5,5,5,5,5,1,0,1,1,1,1,1,4,2,5,5,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,3,192.878052475,"Ramona",4,2.31849315068493
1139,1,1,5,1,1,5,1,4,3,4,4,3,1,2,1,5,1,1,4,4,1,3,2,2,4,4,3,2,1,3,5,2,5,2,4,4,4,5,4,4,4,4,0,1,1,1,0,0,1,4,4,2,2,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,5,6.80224564126,"Ramona",2,2.31849315068493
1143,4,4,4,4,2,3,2,2,2,4,4,3,2,2,3,3,3,4,4,2,2,4,2,4,4,1,3,5,3,3,4,2,5,3,4,4,4,5,4,3,4,4,1,1,1,1,1,1,1,3.630195273505,2.70108746024314,3.72672599021391,2.0322537579813,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,4,158.205137187,"Ramona",4,2.31849315068493
1146,2,2,4,2,3,4,4,4,3,4,4,4,2,2,1,5,1,5,5,5,2,4,1,1,4,4,2,1,1,5,2,4,4,2,4,4,4,4,4,4,4,4,1,0,0,1,1,1,0,3,2,3,3,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,4,64.2954350828,"Ramona",3,2.31849315068493
1155,5,5,5,5,1,1,2,1,1,5,5,3,3,2,3,3,3,4,5,5,2,5,2,2,4,2,2,3,2,4,4,3,5,4,4,4,4,5,4,3,4,4,1,0,1,0,0,1,0,4,4,4,3,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,6,14.905896743,"Ramona",1,2.31849315068493
1160,3,3,3,2,2,4,3,3,2,4,4,2,4,4,1,4,2,4,2,5,4,2,2,1,3,2,2,4,2,4,3,3,5,3,3,4,4,4,3,1,1,3,1,1,1,1,1,0,0,3,3,3,2,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,4,51.1901727822,"Ramona",2,2.31849315068493
1163,4,4,4,4,2,2,3,2,2,4,4,3,3,2,2,4,2,4,4,4,2,3,2,2,4,2,3,4,3,4,4,2,5,2,4,4,4,5,5,4,2,2,1,0,1,0,0,0,0,4,2,4,2,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,4,230.698032271,"Ramona",0,2.31849315068493
1167,3,4,4,4,2,3,4,3,2,4,3,1,3,4,1,5,1,3,5,5,1,3,1,1,4,2,2,4,2,5,4,2,5,3,4,4,4,4,4,4,4,4,1,1,0,1,1,0,1,4,2,4,5,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,5,8.25531497132,"Ramona",3,2.31849315068493
1171,5,5,5,4,2,2,2,2,1,4,4,3,3,3,2,3,3,4,3,4,3,3,3,2,3,1,4,5,1,3,5,1,5,2,3,4,4,5,5,4,3,4,1,1,1,1,1,0,1,4,4,3,3,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,2,69.6337401243,"Ramona",3,2.31849315068493
1177,4,4,4,4,2,2,2,4,2,4,4,3,3,3,3,4,2,3.48523194904574,3,4,4,3,4,3,3,1,3,1,2,4,5,1,4,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4,2,3,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,3,60.3032834411,"Ramona",4,2.31849315068493
1179,5,5,5,5,1,1,1,1,1,4,4,2,3,3,3,4,2,4,4,4,2,2,2,2,4,2,2,4,2,5,3,4,5,2,3,5,5,5,5,3,3,4,1,1,1,0,0,0,1,5,3,5,3,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,4,182.951330218,"Ramona",1,2.31849315068493
1184,4,2,5,2.81953451089412,2,2,1,2,2,4,4,3,3,2,3,3,2,4,4,4,1,4,2,2,5,2,3,4,1,5,5,1,4,2,3,4,4,5,4,4,2,2,1,1,1,0,0,0,0,4,2,3,3,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,4,233.943503759,"Ramona",0,2.31849315068493
1190,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,4,2,3,4,4,3,3,2,2,4,3,3,4,3,4,4,3,4,3,3,4,2,3,3,3,4,4,1,1,1,0,1,1,1,5,5,3,3,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,5,92.0047469385,"Ramona",3,2.31849315068493
1194,4,3,4,3,3,3,3,3,2,4,5,3,2,4,2,2,3,5,4,5,3,3,3,5,3,2,5,4,2,3,5,1,5,4,5,4,5,5,5,3,4,5,1,1,1,1,0,1,1,2,2,2,2,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,3,14.8069414066,"Ramona",3,2.31849315068493
1198,3.71965156920849,3.36316793859814,4.45868175412047,3.59600599251774,3.56262693517924,2.864004626454,3.47849267804023,3.06409205009793,2.4544584300807,3.88482111043217,4.33319303581141,2.45063364156809,3.52042734705561,3.25481075171345,2.49964348497454,3.95505606954157,2.94477357152978,3.7052710204775,3,3,3,4,3.4619476855881,3,3,5,4,5,1,3,5,5,5,5,5,5,5,5,5,5,3,2,1,1,1,1,1,1,1,3.65726890105335,2.56109395134296,3.10933653061754,3.14057317534925,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1594.67114575,"Ramona",4,2.31849315068493
1216,4,4,4,4,4,3,4,3,3,4,5,3,5,5,2,4,1,4,4,4,2,4,3,3,4,2,4,4,2,4,5,1,5,3,5,4,4,5,4,4,1,3,1,1,1,1,1,0,0,5,3,4,3,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,3,133.457290795,"Ramona",2,2.31849315068493
1217,2,2,5,1,3,3,3,4,3,5,5,4,5,3,3,4,2,4,2,5,4,2,3,1,2,4,3,4,3,4,4,2,5,2,3,5,5,5,5,5,5,5,1,1,1,1,1,0,1,3,3,2.75886354789095,5,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,3,53.6398997365,"Ramona",3,2.31849315068493
1218,1,1,5,1,1,3,3,3,1,2,4,2,2,2,2,4,2,4,4,4,2,2,2,2,4,2,2,4,2,5,4,2,5,2,4,4,4,4,2,2,3,4,0,0,0,0,1,0,1,4,2,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,65.5122981626,"Ramona",2,2.31849315068493
1219,5,4,5,4,1,2,2,2,2,5,5,3,2,2,1,4,2,4,2,3,4,4,2,2,3,4,4,2,2,2,4,2,4,4,2,2,5,4,4,3,5,5,1,1,1,1,0,1,1,2,2,2,4,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,3,17.7778666591,"Ramona",3,2.31849315068493
1228,4,4,4,2,2,2,2,3,2,4,5,1,3,3,1,5,2,3,3,5,3,1,3,1,3,2,3,4,2,4,4,2,4,4,4,3,3,4,4,3,4,4,1,1,1,1,1,1,1,5,3,3,4,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,4,109.094329458,"Ramona",4,2.31849315068493
1233,5,5,4.79120648621975,4,2,3,3,3,1,5,3,2,2,3,3,3,3,3,3,3,4,3,3.71742092004964,4,3,3,3,2,2,3,3,4,4,4,3,4,4,4,4,3,3,3,1,1,1,1,0,0,0,3,4,4,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,2,314.752116264,"Ramona",1,2.31849315068493
1238,3,3,4,2.23815214229913,2,4,4,3,2,5,5,3,3,3,2,4,4,3,5,5,2,4,1,1,5,2,2,5,2,3,3,4,5,5,3,4,4,4,4,2,3,5,1,0,0,1,0,0,1,5,2,4,4,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,6,133.778459457,"Ramona",2,2.31849315068493
1240,5,5,5,5,1,1,1,2,1,4,4,2,2,4,2,4,2,2,2,4,4,2,4,2,2,2,4,4,2,3,4,2,4,3,4,4,4,5,4,3,3,4,1,1,1,1,1,0,1,3,1,2,5,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,2,142.056190635,"Ramona",3,2.31849315068493
1245,4,4,5,3.51598963192631,1,2,2,1,1,4,4,2,3,3,2,3,2,4,4,4,2,4,2,2,4,3,3,4,3,4,3,3,4,4,4,2,2,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,2,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,5,208.407369814,"Ramona",4,2.31849315068493
1247,4,4,4,4,2,1,2,2,2,2,1,1,4,4,2,4,2,2,4,4,2,2,2,2,4,4,4,2,2,4,4,2,4,4,3,3,3,4,4,3,3,3,0,1,1,0,0,1,0,5,4,4,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,4,233.88475531,"Ramona",1,2.31849315068493
1252,4,4,4,2,2,2,2,2,2,4,4,2,2,2,2,4,2,2,4,4,2,4,2,2,4,4,4,2,2,2,4,2,4,2,4,2,4,5,4,4,4,4,0,1,1,1,0,1,1,3,3,4,3,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,3,150.627350962,"Ramona",3,2.31849315068493
1253,4,4,4,1,1,1,3,2,1,4,4,2.31583801502966,3,3,2,3,2,3,3,3,3,3,3,3,3,2,4,4,1,3,5,1,4,4,3,4,3,4,4,4,4,4,1,1,1,1,1,1,1,3,1,3,4,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,6,57.5127929343,"Ramona",4,2.31849315068493
1254,4,4,5,3.3161904740918,1,2,2,2,2,4,5,2,2,2,1,4,1,2,4,4,2,3,2,2,4,2,2,4,2,4,2,4,5,4,4,3,3,4,4,4,4,4,1,1,1,0,0,1,1,4,3,4,3,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,3,27.6042648996,"Ramona",2,2.31849315068493
1260,5,5,5,4,2,2,2,2,2,4,4,2,3,3,2,4,2,2,4,4,2,4,2,2,4,3,2,3,3,4,4,2,4,3,3,4,4,4,4,4,3,4,1,1,1,1,1,1,1,4.3508791954069,3.87878249686029,4.48728371626895,2.34714469776375,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,4,358.9821692,"Ramona",4,2.31849315068493
1262,2,2,3.33234013718316,3,2.57068413972529,3,3,3,3,3,4,2,3,3,4,2,4,3,4,4,2,3,2,3,3,3.28147463401724,3,3,3,4,4,2,4,4,3,3.26263952717711,4,4,2,2,3,2,1,1,1,1,1,1,1,5,5,5,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,2,50.9173334229,"Ramona",4,2.31849315068493
1268,5,5,5,3,1,1,2,2,1,3,3,3,4,2,2,3,3,4,4,4,2,1,2,2,4,2,2,4,1,4,5,1,4,4,4,3,4,4,4,4,4,4,1,0,1,1,0,1,1,4,3,3,3,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,6,44.2008041103,"Ramona",3,2.31849315068493
1271,4,4,4,3,2,2,2,2,2,4,4,2,4,3,2,4,2,3,4,4,2,4,2,2,4,3,3,3,3,4,4,2,4,3,4,3,4,5,4,4,3,3,1,1,1,1,0,0,0,5,4,4,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,3,184.414458262,"Ramona",1,2.31849315068493
1273,5,5,5,5,1,1,1,3,1,4,4,2,3,3,2,4,2,3,4,4,2,2,2,2,5,2,1,4,1,5,5,1,5,5,5,5,5,5,4,4,4,5,1,1,1,1,0,0,1,5,5,3,4,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,2,111.836004136,"Ramona",2,2.31849315068493
1277,4,4,5,4,1,1,1,1,1,4,4,2,2,2,2,4,2,2,2,4,4,3,4,2,2,4,4,2,2,4,3,4,5,4,4,4,4,4,4,4,3,4,1,1,1,1,1,0,0,4,3,3,3,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,4,45.1165584251,"Ramona",2,2.31849315068493
1287,3,3,4,3,2,2,4,2,4,4,4,3,3,2,2,4,2,4,5,5,2,4,2,2,5,2,5,4,1,2,4,4,5,4,5,4,4,4,4,4,4,4,1,1,1,1,1,1,1,5,1,4,3,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,299.277954858,"Ramona",4,2.31849315068493
1291,5,5,5,5,1,1,1,1,1,5,5,3,3,2,2,4,4,4,4,3,2,4,1,2,4,4,2,3,3,5,5,2,5,3,4,4,4,5,4,3,3,3,1,1,1,1,1,1,1,4.09341405925997,3.11495922100515,3.56584445206305,3.28787703114914,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,4,123.512811305,"Ramona",4,2.31849315068493
1294,4,4,2,2,3,2,4,2,2,3,4,3,2,4,2,4,2,1,3,5,4,2,2,2,2,4,3,2,1,5,3,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,3,3,3,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4,0,"Ramona",4,2.31849315068493
1301,4,4,3,2,4,4,3,4,4,4,5,2,4,5,1,5,1,4,5,4,2,4,1,1,5,2,2,4,3,5,3,3,4,2,3,4,4,4,4,4,4,4,1,1,1,0,1,1,1,5,3,4,5,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,3,240.049093913,"Ramona",3,2.31849315068493
1303,4,4,4,4.46313758001626,3,2,2,2.83332048776736,2,2,2,2,2,3,2,4,2,4,4,4,3,3,2.20739311875118,2,4,2,2,4,3,4,5,2,5,5,3,4,4,5,4,2,3,4,1,1,1,1,0,0,1,5,3,3,2,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,2,0,"Lakeside",2,2.41176470588235
1307,5,5,5,5,1,1,1,1,1,5,5,5,1,1,3,3,3,3,5,4,2,5,3,3,4,4,4,3,2,2,5,1,5,5,2,5,5,5,5,2,2,2,1,1,1,1,0,0,0,5,4,5,4,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,3,0,"Lakeside",1,2.41176470588235
1313,5,5,5,4,1,1,2,2,1,5,5,2,3,3,1,5,1,1,4,4,2,3,2,2,4,5,3,1,3,5,3,4,4,4,4,4,4,5,4,4,4,4,1,1,1,0,1,0,1,4,3,4,4,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,4,0,"Ramona",2,2.31849315068493
1315,4,4,4,4,3,3,3,3,3,4,4,3,2,2,1,5,1,3,3,4,2,1,3,3,3,4,3,3,2,5,2,5,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4,3,5,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,161.689667905,"Ramona",4,2.31849315068493
1320,4,4,4,3,2,2,2,3,2,4,3,2,4,3,4,2,4,3,4,2,2,3,2,3,4,2,3,4,3,3,5,1.28172311486955,4.52160076392849,4,4,4,4,4,4,4,4,4,1,1,1,0,1,0,1,5,3,5,2,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,3,254.179678933,"Ramona",2,2.31849315068493
1321,2,2,4,2,3,2,4,2,2,4,4,1,1,4,2,4,1,4,4,4,3,2,3,3,4,4,1,4,2,2,4,2,4,4,2,4,4,5,5,4,4,4,0,0,1,0,0,0,0,5,3,5,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2,129.047692128,"Ramona",0,2.31849315068493
1323,5,5,5,5,1,2,2,2,2,4,4,3,3,3,2,4,2,3,4,4,2,4,2,2,4,2,3,4,3,4,4,2,4,3,3,4,4,4,4,3,3,4,1,1,1,1,1,1,1,5,4,4,4,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,4,110.772922284,"Ramona",4,2.31849315068493
1324,4,4,4,3,3,3,2,2,2,4,4,3,2,3,2,4,2,2,5,5,2,4,2,2,5,4,3,2,4,4,4,2,4,4,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4,3,4,4,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,6,23.1207662022,"Ramona",4,2.31849315068493
1326,4,4,3,4,2,2,2,2,2,4,3,2,2,2,4,2,4,4,4,4,2,4,1.62545372847475,2,4,4,2,2,1,4,5,2,4,2,4,4,4,4,4,4,4,4,1,1,1,1,0,1,0,3,2,2,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,2,351.435081089,"Ramona",2,2.31849315068493
1327,3.12133521302892,3.58284036871071,4.37943720241853,3.33155402826492,3.53997291453905,2.70007963164586,2.40621559121961,2.87863141150858,1.93724610252461,2.89320221047996,3.47710487352748,2.55761626914256,3.30256784250068,2.80042870035288,2.97843835992382,3.53371689829327,3.73166525942292,4.22789028661464,3,3,3,3,3,3,4,5,3,5,3,3,5,4,5,3,4,4,3,5,3,3,3,3,1,1,1,0,0,1,1,3,1,2,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,6,177.521587329,"Ramona",2,2.31849315068493
1329,4,4,4,4,2,3,3,3,2,4,4,1,3,3,1,4,4,2,3,4,3,2,3,2,3,2,2,3,2,4,3,3,4,3,3,3,3,2,3,3,3,3,1,0,1,1,1,0,0,4,2,3,2,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,3,160.451501335,"Ramona",2,2.31849315068493
1332,4,4,4,4,2,3,3,3,2,3,2,2,2,2,3,3,3,3,4,4,2,2,3,3,3,2,2,4,3,4,4,3,4,3,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,3,2,3,3,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,4,137.302717659,"Ramona",4,2.31849315068493
1335,4,4,4,3.48314880520103,3,4,4,3,2,3,3,2,3,2,3,4,3,2,4,4,2,3,3,2,4,2,2,4,3,4,4,2,4,3,3,4,4,5,4,4,3,3,1,1,1,1,1,1,0,5,4,4,3,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,6,271.415852724,"Ramona",3,2.31849315068493
1337,5,5,5,4,1,3,1,3,1,4,4,3,3,3,3,2,3,3,4,4,2,2,3,3,4,2,2,3,3,4,3,3,4,1,3,3,3,4,4,3,3,3,1,1,1,1,0,0,0,4,3,5,3,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,3,172.194045984,"Ramona",1,2.31849315068493
1339,5,5,5,4,4,3,3,3,3,3,5,3,3,3,3,4,2,3,4,4,3,3,4,2,4,4,2,3,2,5,3,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,5,5,5,5,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,5,177.521587329,"Ramona",4,2.31849315068493
1340,1,3,5,1,1,1,2,2,1,5,4,1,1,2,1,5,1,5,5,5,3,3,1,1.05228089841435,5,1,1,3.97595739331491,1,5,5,1,5,5,3,5,4,5,5,5,5,3,1,1,1,0,0,0,0,5,5,5,3,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,5,48.7419802199,"Ramona",0,2.31849315068493
1341,4,4,4,4,1,2,2,2,2,4,3,2,2,2,2,4,2,4,4,5,2,2,1,1,4,2,2,5,2,5,4,2,4.206677753563,3,3,5,4,4,4,4,4,4,1,1,1,1,1,1,1,5,4,4,3,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,3,66.327017762,"Ramona",4,2.31849315068493
1342,4,4,4,4,2,2,3,2,1,4,4,3,3,3,1,5,2,3,3,4,3,2,3,2,4,2,3,4,3,2,4,2,4,3,4,2,4,5,2,2,3,4,1,1,1,1,0,0,0,5,5,3,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,4,102.342901276,"Ramona",1,2.31849315068493
1346,4,2,4,2,2,4,2,4,2.75937845691723,4,4,2,4,4,2,3,3,4,4,4,3,4,2,2,4,4,3,4,3,4,4,2,4,4,4,4,4,4,4,4,3,4,1,1,1,1,1,0,0,3,2,3,4,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,2,2.17122821468,"Ramona",2,2.31849315068493
1351,4,4,4,4,3,2.49075112717092,4,1,1.9183200485125,4,5,2.64884128293536,2,3,2,4,2,4,4,4,2,2,2.06814077195864,2,3.854448456733,3,2,4,1,5,4,2,5,4,4,5,5,4,3,4,2,3,1,1,1,1,0,0,1,5,2,4,3,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,4,329.278039632,"Ramona",2,2.31849315068493
1352,4.07189641959019,3.45689265390891,4.05524860661524,3.57016327674959,2.46275289301049,2.75121284107329,3.18691868170212,2.77813019123008,2.33788371414566,2.75556505478344,3.12157703135488,1.05692834062063,3.72245495591627,2.79454532040438,1.9406530094853,3.28180998334874,2.69950654733958,3.43200670724262,4,4,3,4,2,2,4,3,1,3,1,5,4,2,4,2,4,2,2,4,4,3,2,2,1,0,0,1,0,0,0,3,2,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,2,200.26845863,"Ramona",1,2.31849315068493
1353,3,3,4,2,2,1,2,1,0.946754655600407,2,4,2,2,2,2,4,4,3,4,1,2,4,2,4,4,4,2,1,2,4,5,2,3,2,4,5,5,5,5,3,3,3,1,1,1,0,1,0,0,4,3,4,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,6,144.169186514,"Ramona",1,2.31849315068493
1355,4,4,4,4,2,2,2,2,1.70299031414269,5,4,2,4,4,2,4,2,4,4,4,2,4,2,3,4,2,3,4,3,4,5,2,5,4,4,4,4,5,5,4,2,4,1,0,1,1,1,0,1,4,3,4,4,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,2,54.9599204434,"Ramona",3,2.31849315068493
1356,4,4,4,3,2,2,2,2,2,2,4,1,2,2,2,4,2,3,3,4,4,3,2,2,3,2,3,4,1,4,4,2,5,4,3,5,4,5,4,4,3,2,1,1,1,0,1,0,0,4,3,3,3,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,4,282.903861182,"Ramona",1,2.31849315068493
1357,4,4,4,4,2,2,4,4,2,4,4,2,4,3,3,3,3,4,3,4,4,4,3,2,3,2,2,4,2,4,4,2,4,4,4,4,4,4,4,3,3,4,1,1,1,1,0,0,1,4,2,4,4,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,4,115.212793917,"Ramona",2,2.31849315068493
1360,5,5,5,5,1,2,1,1,1,4,4,3,2,2,2,4,2,4,2,5,4,2,4,1,2,2,5,4,2,4,5,1,5,4,3,4,4,5,5,4,3,4,1,1,1,1,1,0,1,5,4,4,4,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,6,2.79781860693,"Ramona",3,2.31849315068493
1363,2,2,5,1,2,4,2,2,2,5,4,3,2,2,2,4,2,4,4,4,3,3,2,2,4,2,2,4,2,4,2,4,4,2,4,4,4,4,4,4,4,4,1,0,1,0,0,0,1,5,4,2,2,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,5,65.8489908252,"Ramona",1,2.31849315068493
1368,5,5,5,5,1,2,2,2,1,5,5,3,4,3,1,5,1,4,5,5,2,3,2,2,5,3,1,3,1,5,5,1,5,5,2,5,5,5,4,4,4,4,1,0,1,1,0,0,0,5,4,5,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,3,28.4768220921,"Ramona",1,2.31849315068493
1369,3.190288662809,3.44311027780202,3.73626782595108,3.00451111719627,2.09386983967907,3.05420340677089,2.96350621560826,3.2463495945373,2.34603727038711,3.49763400289494,3.48879557660216,1.5052697068207,3.71114639213303,3.37502443224215,1.78435343741279,4.13610777841838,1.47474276355131,2.81281688722133,3,5,3,3,2,1,3,2,3,4,2,4,4,2,5,4,5,4,3,4,5,4,3,4,1,1,1,1,1,1,1,4.06889908942062,2.2133795852614,3.85244088599827,2.50527634703329,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,4,52.6202228194,"Ramona",4,2.31849315068493
1372,4,4,4,4,2,2,2,2,2,4,4,2,2,2,2,4,2,2,4,4,2,2,2,2,4,4,3,2,3,4,4,2,4,2,3,4,4,5,4,4,4,4,1,1,1,1,1,0,0,5,5,2,2,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,6,0,"Ramona",2,2.31849315068493
1374,5,5,5,4,2,1,2,2,2,5,5,2,3,3,2,4,2,3,4,4,3,2,3,3,3,2,2,4,2,4,4,2,4,4,3,4,1,4,4,2,3.65468226788237,4,0,0,1,1,0,1,0,5,5,4,2,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,2,117.862852106,"Ramona",2,2.31849315068493
1377,4,4,4,4,2,2,2,2,2,4,4,2,3,2,2,4,2,3,4,4,2,3,2,2,4,2,2,3,2,4,4,2,4,2,4,2,4,5,4,3,3,3,1,1,1,1,0,1,1,5,5,4,3,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,6,177.204316048,"Ramona",3,2.31849315068493
1380,3,3,4,2,2,3,3,2,2,2,4,3,3,2,1,5,1,3.62959621285621,3,3,3,3,3,3,3,4,4,2,2,3,4,3,4,2,4,4,4,5,5,4,4,3,1,0,1,1,0,0,0,3,2,2,5,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,3,43.1984633875,"Ramona",1,2.31849315068493
1385,2,2,5,2,1,1,1,2,1,5,5,3,2,2,2,3,2,2,4,3,2,4,2,2,4,3,2,4,3,5,5,3,5,3,3,4,4,4,3,3,1,3,1,0,1,1,1,0,0,4,3,4,3,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,4,157.508687663,"Ramona",2,2.31849315068493
1388,4,5,5,1,1,1,2,2,2,5,5,4,1,2,2,4,2,2,3,4,3,2,3,2,4,4,3,3,3,4,4,4,5,4,3.59263243955015,5,4,4,4,3,4,5,1,1,0,0,1,1,1,4,4,5,4,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,6,22.0850513272,"Ramona",3,2.31849315068493
